protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
4932.YBL075C 4932.YFR053C 0 0 0 0 129 0 206 279
4932.YBL075C 4932.YOR042W 0 0 0 0 267 0 87 302
4932.YBL075C 4932.YNL073W 0 0 0 96 57 0 84 150
4932.YBL075C 4932.YKL017C 0 0 0 0 179 0 56 191
4932.YBL075C 4932.YDR328C 0 0 0 57 382 0 55 401
4932.YBL075C 4932.YDL040C 0 0 0 57 0 0 137 152
4932.YBL075C 4932.YGR009C 0 0 0 42 131 0 62 151
4932.YBL075C 4932.YHR053C 0 0 0 47 120 0 414 466
4932.YBL075C 4932.YIL142W 44 0 0 176 307 0 172 487
4932.YBL075C 4932.YBR020W 0 0 0 0 0 0 208 208
4932.YBL075C 4932.YNR007C 0 0 0 44 88 0 108 154
4932.YBL075C 4932.YBR145W 0 0 0 0 0 0 298 298
4932.YBL075C 4932.YJL080C 0 0 0 56 59 0 120 150
4932.YBL075C 4932.YER056C-A 0 0 0 95 0 0 191 236
4932.YBL075C 4932.YPL226W 0 0 0 79 76 0 120 186
4932.YBL075C 4932.YNL025C 0 0 0 44 297 0 227 435
4932.YBL075C 4932.YKL106W 0 0 0 52 118 0 95 177
4932.YBL075C 4932.YJR009C 0 0 0 57 210 0 349 473
4932.YBL075C 4932.YJL162C 42 0 0 146 242 0 461 621
4932.YBL075C 4932.YCR020C-A 0 0 0 0 60 0 165 181
4932.YBL075C 4932.YLR362W 0 0 0 0 378 0 52 386
4932.YBL075C 4932.YKL157W 0 0 0 55 76 0 459 486
4932.YBL075C 4932.YMR024W 0 0 0 57 157 0 87 210
4932.YBL075C 4932.YMR139W 0 0 0 0 120 0 144 214
4932.YBL075C 4932.YML012W 0 0 0 44 114 0 127 196
4932.YBL075C 4932.YGL004C 0 0 0 0 282 0 47 286
4932.YBL075C 4932.YOR057W 0 0 0 53 197 0 132 282
4932.YBL075C 4932.YKR066C 0 0 0 0 56 0 184 196
4932.YBL075C 4932.YFR004W 0 0 0 53 161 0 98 221
4932.YBL075C 4932.YPL220W 0 0 0 82 118 0 78 188
4932.YBL075C 4932.YOL066C 141 0 0 78 70 0 94 243
4932.YBL075C 4932.YNL131W 0 0 0 95 111 0 54 172
4932.YBL075C 4932.YLR441C 0 0 0 94 0 0 109 158
4932.YBL075C 4932.YMR292W 94 0 0 57 0 0 95 159
4932.YBL075C 4932.YHR039C-A 0 0 0 53 0 0 219 228
4932.YBL075C 4932.YLR369W 0 0 77 96 198 0 113 327
4932.YBL076C 4932.YMR203W 0 0 0 323 0 0 250 470
4932.YBL076C 4932.YMR268C 0 0 0 0 163 0 0 163
4932.YBL076C 4932.YBR118W 0 0 0 115 0 0 312 365
4932.YBL076C 4932.YPR062W 0 0 0 57 0 0 319 330
4932.YBL076C 4932.YMR108W 0 0 0 185 0 0 306 410
4932.YBL076C 4932.YPL266W 0 0 0 149 0 0 261 344
4932.YBL076C 4932.YDR091C 0 0 0 284 0 0 66 303
4932.YBL076C 4932.YBR048W 145 0 0 216 0 0 137 371
4932.YBL076C 4932.YHR020W 0 0 0 959 859 0 902 999
4932.YBL076C 4932.YBR133C 0 0 0 179 0 0 0 179
4932.YBL076C 4932.YNL256W 162 0 0 82 0 0 113 258
4932.YBL076C 4932.YBR181C 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YPR081C 0 0 0 895 500 0 643 979
4932.YBL076C 4932.YGR094W 173 0 0 901 128 0 436 954
4932.YBL076C 4932.YHR171W 52 0 0 54 187 0 0 207
4932.YBL076C 4932.YPR041W 0 0 0 277 0 0 281 458
4932.YBL076C 4932.YNL246W 0 0 0 263 0 0 0 263
4932.YBL076C 4932.YPL171C 0 0 0 0 0 0 192 192
4932.YBL076C 4932.YJL069C 0 0 0 890 0 0 0 890
4932.YBL076C 4932.YPR102C 138 0 0 333 0 0 123 451
4932.YBL076C 4932.YOR065W 0 0 0 49 0 0 170 176
4932.YBL076C 4932.YMR290C 0 0 0 262 0 0 45 265
4932.YBL076C 4932.YOR184W 0 0 0 149 0 0 247 332
4932.YBL076C 4932.YML067C 0 0 0 54 58 0 215 239
4932.YBL076C 4932.YMR131C 0 0 0 231 0 0 0 231
4932.YBL076C 4932.YLR016C 0 0 0 76 135 0 0 166
4932.YBL076C 4932.YPR166C 138 0 0 45 0 0 61 159
4932.YBL076C 4932.YER074W 0 0 0 209 0 0 0 209
4932.YBL076C 4932.YER126C 0 0 0 153 0 0 0 153
4932.YBL076C 4932.YPR183W 147 0 0 0 59 0 0 163
4932.YBL076C 4932.YMR089C 42 0 0 77 0 0 176 207
4932.YBL076C 4932.YMR121C 0 0 0 191 96 0 0 237
4932.YBL076C 4932.YBL013W 0 0 0 53 0 0 190 200
4932.YBL076C 4932.YDR165W 0 0 0 386 0 0 0 386
4932.YBL076C 4932.YPR145W 0 0 0 214 501 0 118 624
4932.YBL076C 4932.YJR145C 145 0 0 268 0 0 430 612
4932.YBL076C 4932.YOL139C 0 0 0 139 0 0 131 220
4932.YBL076C 4932.YML063W 0 0 0 299 0 0 0 299
4932.YBL076C 4932.YLR378C 0 0 0 50 0 0 245 252
4932.YBL076C 4932.YBR243C 170 0 0 57 0 0 45 187
4932.YBL076C 4932.YGR204W 0 0 0 143 238 0 0 319
4932.YBL076C 4932.YGR085C 138 0 0 171 0 0 123 318
4932.YBL076C 4932.YJR047C 0 0 0 95 0 0 247 289
4932.YBL076C 4932.YML027W 0 0 0 0 186 0 0 186
4932.YBL076C 4932.YDR283C 0 0 0 147 0 0 462 521
4932.YBL076C 4932.YER179W 0 0 0 51 0 0 215 223
4932.YBL076C 4932.YJL191W 47 0 0 116 0 0 215 280
4932.YBL076C 4932.YPR110C 60 0 0 235 84 0 249 439
4932.YBL076C 4932.YMR186W 0 0 0 76 56 0 146 190
4932.YBL076C 4932.YER131W 0 0 0 300 0 0 0 300
4932.YBL076C 4932.YNL148C 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YJL008C 0 0 0 237 60 0 627 709
4932.YBL076C 4932.YBR121C 0 0 0 981 500 0 938 999
4932.YBL076C 4932.YFL045C 154 0 0 45 639 0 85 697
4932.YBL076C 4932.YGL030W 0 0 0 244 0 0 0 244
4932.YBL076C 4932.YLR069C 102 0 0 117 0 0 133 252
4932.YBL076C 4932.YMR012W 0 0 0 253 0 0 0 253
4932.YBL076C 4932.YNL014W 0 0 0 184 0 0 56 196
4932.YBL076C 4932.YDR234W 101 0 0 131 0 0 68 209
4932.YBL076C 4932.YNL104C 0 0 0 0 0 0 179 179
4932.YBL076C 4932.YPL249C-A 0 0 0 223 0 0 55 235
4932.YBL076C 4932.YDR305C 154 0 0 47 0 0 0 159
4932.YBL076C 4932.YNL177C 145 0 0 79 0 0 75 207
4932.YBL076C 4932.YBR281C 104 0 0 0 0 0 94 153
4932.YBL076C 4932.YER017C 42 0 0 77 0 0 176 207
4932.YBL076C 4932.YOL103W 0 0 0 0 179 0 0 179
4932.YBL076C 4932.YBL038W 59 0 0 53 0 0 134 160
4932.YBL076C 4932.YLL045C 0 0 0 293 0 0 0 293
4932.YBL076C 4932.YDR127W 0 0 0 141 0 0 147 236
4932.YBL076C 4932.YFR019W 136 0 0 62 0 0 0 154
4932.YBL076C 4932.YBR247C 0 0 0 235 0 0 0 235
4932.YBL076C 4932.YBR026C 0 0 0 53 0 0 311 319
4932.YBL076C 4932.YER087W 0 0 0 220 273 0 896 936
4932.YBL076C 4932.YDL031W 0 0 0 223 60 0 45 241
4932.YBL076C 4932.YHR216W 135 0 0 165 0 0 113 304
4932.YBL076C 4932.YGR116W 173 0 0 95 0 0 45 222
4932.YBL076C 4932.YGL123W 146 0 0 236 60 0 158 415
4932.YBL076C 4932.YML049C 0 0 0 474 0 0 0 474
4932.YBL076C 4932.YLR115W 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YGR262C 0 0 0 43 0 0 339 341
4932.YBL076C 4932.YJL138C 0 0 0 193 0 0 47 199
4932.YBL076C 4932.YNL003C 0 0 0 53 0 0 563 568
4932.YBL076C 4932.YDR292C 171 0 0 118 0 0 326 464
4932.YBL076C 4932.YFL034C-A 0 0 0 174 0 0 94 219
4932.YBL076C 4932.YNL040W 149 0 0 0 0 0 537 589
4932.YBL076C 4932.YER043C 132 0 0 181 0 0 0 259
4932.YBL076C 4932.YOR286W 140 0 0 0 0 0 122 212
4932.YBL076C 4932.YDR020C 0 0 0 55 197 0 0 208
4932.YBL076C 4932.YJL200C 101 0 0 177 0 0 68 250
4932.YBL076C 4932.YPR191W 139 0 0 57 0 0 0 153
4932.YBL076C 4932.YDR331W 0 725 0 53 0 0 0 729
4932.YBL076C 4932.YDL200C 167 0 0 0 0 0 0 167
4932.YBL076C 4932.YEL021W 144 0 0 57 0 0 45 161
4932.YBL076C 4932.YLR333C 0 0 0 197 0 0 0 197
4932.YBL076C 4932.YBL036C 173 0 0 62 0 0 0 191
4932.YBL076C 4932.YGL169W 170 0 0 57 0 0 796 826
4932.YBL076C 4932.YMR257C 0 0 0 0 0 0 349 349
4932.YBL076C 4932.YBR058C 0 0 0 91 609 0 0 629
4932.YBL076C 4932.YHR027C 0 0 0 176 112 0 0 237
4932.YBL076C 4932.YER102W 0 0 0 303 0 0 60 317
4932.YBL076C 4932.YDR405W 0 0 0 313 0 0 0 313
4932.YBL076C 4932.YHR089C 0 0 0 180 0 0 0 180
4932.YBL076C 4932.YOR025W 128 0 0 47 100 0 0 186
4932.YBL076C 4932.YDR321W 43 0 0 151 0 0 0 152
4932.YBL076C 4932.YOL022C 0 0 0 166 0 0 0 166
4932.YBL076C 4932.YDR214W 0 0 0 93 147 0 66 214
4932.YBL076C 4932.YML126C 0 0 0 42 436 0 0 436
4932.YBL076C 4932.YDL229W 0 0 0 109 168 0 92 268
4932.YBL076C 4932.YBL084C 55 0 0 78 0 0 373 405
4932.YBL076C 4932.YOL031C 59 0 0 53 0 0 134 160
4932.YBL076C 4932.YGL048C 0 0 0 114 0 0 153 217
4932.YBL076C 4932.YNR050C 149 0 0 238 0 0 0 323
4932.YBL076C 4932.YPL281C 53 0 0 68 0 0 116 151
4932.YBL076C 4932.YLR175W 57 0 0 310 0 0 49 327
4932.YBL076C 4932.YGR148C 0 0 0 173 67 0 0 195
4932.YBL076C 4932.YJL172W 104 0 0 0 0 0 94 153
4932.YBL076C 4932.YPR033C 0 0 0 421 0 0 936 961
4932.YBL076C 4932.YLR249W 0 0 0 407 128 0 69 477
4932.YBL076C 4932.YKL024C 0 0 0 56 0 0 215 227
4932.YBL076C 4932.YLR384C 0 0 0 667 0 0 0 667
4932.YBL076C 4932.YAL038W 155 0 0 125 0 0 92 270
4932.YBL076C 4932.YKL216W 151 0 0 95 0 0 286 403
4932.YBL076C 4932.YMR229C 172 0 0 917 0 0 306 948
4932.YBL076C 4932.YPL217C 0 0 0 312 0 0 0 312
4932.YBL076C 4932.YOR187W 0 0 0 113 120 0 311 415
4932.YBL076C 4932.YDL218W 0 0 0 0 0 0 480 480
4932.YBL076C 4932.YPL013C 157 0 0 56 0 0 364 450
4932.YBL076C 4932.YPL211W 0 0 0 672 0 0 47 675
4932.YBL076C 4932.YGR240C 70 0 0 174 129 0 132 342
4932.YBL076C 4932.YLR245C 168 0 0 0 0 0 380 462
4932.YBL076C 4932.YDR451C 0 0 0 0 186 0 0 186
4932.YBL076C 4932.YER006W 0 0 0 248 0 0 277 433
4932.YBL076C 4932.YOR393W 53 0 0 68 0 0 116 151
4932.YBL076C 4932.YHR147C 136 0 0 114 0 0 470 559
4932.YBL076C 4932.YML024W 0 0 0 168 0 0 0 168
4932.YBL076C 4932.YLR137W 0 0 0 57 0 0 295 306
4932.YBL076C 4932.YDR101C 0 0 0 681 0 0 77 693
4932.YBL076C 4932.YLR432W 135 0 0 235 0 0 113 361
4932.YBL076C 4932.YMR118C 0 0 0 95 0 0 276 316
4932.YBL076C 4932.YMR300C 72 0 0 78 0 0 261 312
4932.YBL076C 4932.YBR127C 49 0 0 172 192 0 0 309
4932.YBL076C 4932.YBR146W 0 0 0 96 0 0 136 185
4932.YBL076C 4932.YIL145C 42 0 0 0 0 0 299 299
4932.YBL076C 4932.YHR074W 165 0 0 62 0 0 0 183
4932.YBL076C 4932.YOL040C 155 0 0 277 0 0 133 424
4932.YBL076C 4932.YPR080W 0 0 0 168 60 0 325 426
4932.YBL076C 4932.YMR267W 0 0 0 53 0 0 249 258
4932.YBL076C 4932.YMR230W 0 0 0 175 0 0 0 175
4932.YBL076C 4932.YIL094C 140 0 0 118 0 0 66 230
4932.YBL076C 4932.YLR340W 0 0 0 240 104 0 195 404
4932.YBL076C 4932.YKL114C 168 0 0 0 0 0 56 181
4932.YBL076C 4932.YPL212C 109 0 0 77 0 0 242 322
4932.YBL076C 4932.YBR088C 0 0 0 96 0 0 144 193
4932.YBL076C 4932.YDR191W 128 0 0 47 100 0 0 186
4932.YBL076C 4932.YLL018C 0 0 0 680 902 0 582 985
4932.YBL076C 4932.YLL060C 0 0 0 57 269 0 157 368
4932.YBL076C 4932.YEL054C 0 0 0 169 0 0 138 253
4932.YBL076C 4932.YFR006W 138 0 0 53 107 0 130 280
4932.YBL076C 4932.YNL287W 0 0 0 157 0 0 0 157
4932.YBL076C 4932.YJR136C 0 0 0 0 0 0 445 445
4932.YBL076C 4932.YLL010C 0 0 0 45 0 0 188 191
4932.YBL076C 4932.YDL171C 0 0 0 42 0 0 296 296
4932.YBL076C 4932.YBR251W 146 0 0 644 0 0 158 721
4932.YBL076C 4932.YIL110W 147 0 0 57 0 0 0 161
4932.YBL076C 4932.YNR032W 42 0 0 45 0 0 448 450
4932.YBL076C 4932.YAL044C 0 0 0 0 0 0 190 190
4932.YBL076C 4932.YBR153W 79 0 0 45 0 0 403 429
4932.YBL076C 4932.YAR002C-A 0 0 0 76 0 0 230 258
4932.YBL076C 4932.YER174C 0 0 0 44 0 0 193 195
4932.YBL076C 4932.YGL031C 0 0 0 234 67 0 80 285
4932.YBL076C 4932.YOR346W 154 0 0 0 0 0 47 159
4932.YBL076C 4932.YGL115W 146 0 0 54 0 0 95 205
4932.YBL076C 4932.YDL104C 150 0 0 95 0 0 652 709
4932.YBL076C 4932.YLR106C 0 0 0 301 0 0 0 301
4932.YBL076C 4932.YER110C 0 0 0 363 0 0 0 363
4932.YBL076C 4932.YDR188W 89 0 0 649 82 0 112 704
4932.YBL076C 4932.YMR093W 0 0 0 255 0 0 0 255
4932.YBL076C 4932.YCR012W 53 0 0 95 0 0 130 190
4932.YBL076C 4932.YDR497C 0 0 0 0 179 0 0 179
4932.YBL076C 4932.YNL061W 134 0 0 321 0 0 0 387
4932.YBL076C 4932.YPL097W 0 0 0 174 107 0 921 936
4932.YBL076C 4932.YOR207C 137 0 0 285 0 0 215 473
4932.YBL076C 4932.YDR012W 59 0 0 327 0 0 169 428
4932.YBL076C 4932.YPL043W 0 0 0 283 0 0 0 283
4932.YBL076C 4932.YLR289W 56 0 0 95 0 0 355 400
4932.YBL076C 4932.YDL153C 0 0 0 162 68 0 0 185
4932.YBL076C 4932.YOR151C 137 0 0 497 219 0 215 698
4932.YBL076C 4932.YKR079C 158 0 0 164 0 0 0 266
4932.YBL076C 4932.YGR061C 173 0 0 665 0 0 264 778
4932.YBL076C 4932.YKL104C 53 0 0 49 235 0 0 250
4932.YBL076C 4932.YJR016C 0 0 0 248 0 0 272 429
4932.YBL076C 4932.YFR031C-A 146 0 0 174 0 0 215 398
4932.YBL076C 4932.YGL002W 0 0 0 76 0 0 230 258
4932.YBL076C 4932.YIL018W 146 0 0 122 0 0 215 359
4932.YBL076C 4932.YJR064W 89 0 0 897 191 0 112 924
4932.YBL076C 4932.YPL104W 0 0 0 329 0 0 394 575
4932.YBL076C 4932.YOR330C 0 0 0 50 0 0 285 291
4932.YBL076C 4932.YNL277W 167 0 0 0 0 0 53 177
4932.YBL076C 4932.YDL082W 0 0 0 267 0 0 0 267
4932.YBL076C 4932.YGR027C 0 0 0 178 0 0 0 178
4932.YBL076C 4932.YOR298C-A 0 0 0 173 0 0 86 211
4932.YBL076C 4932.YKR070W 154 0 0 0 0 0 0 154
4932.YBL076C 4932.YMR143W 59 0 0 240 0 0 246 413
4932.YBL076C 4932.YLR048W 73 0 0 208 0 0 236 390
4932.YBL076C 4932.YGL056C 146 0 0 54 0 0 95 205
4932.YBL076C 4932.YLR153C 0 0 0 55 0 0 137 150
4932.YBL076C 4932.YKL132C 146 0 0 57 0 0 0 160
4932.YBL076C 4932.YLL041C 0 0 0 96 65 0 237 298
4932.YBL076C 4932.YBL080C 139 0 0 202 0 0 811 859
4932.YBL076C 4932.YMR308C 0 0 0 408 0 0 0 408
4932.YBL076C 4932.YLR017W 155 0 0 46 0 0 0 159
4932.YBL076C 4932.YJR060W 0 0 0 0 0 0 680 680
4932.YBL076C 4932.YGR276C 0 0 0 114 130 0 74 223
4932.YBL076C 4932.YDR212W 89 0 0 903 82 0 148 922
4932.YBL076C 4932.YGR124W 0 0 0 302 501 0 118 666
4932.YBL076C 4932.YOR243C 0 0 0 213 0 0 164 314
4932.YBL076C 4932.YML093W 0 0 0 405 0 0 0 405
4932.YBL076C 4932.YNL096C 0 0 0 210 0 0 0 210
4932.YBL076C 4932.YNL313C 0 0 0 262 0 0 0 262
4932.YBL076C 4932.YGR090W 0 0 0 669 0 0 0 669
4932.YBL076C 4932.YEL030W 0 0 0 137 0 0 92 182
4932.YBL076C 4932.YJL109C 0 0 0 350 0 0 0 350
4932.YBL076C 4932.YHR168W 111 0 0 67 0 0 153 236
4932.YBL076C 4932.YKL021C 0 0 0 196 0 0 0 196
4932.YBL076C 4932.YGL105W 0 0 0 244 947 0 915 996
4932.YBL076C 4932.YBR263W 0 0 0 98 0 0 237 282
4932.YBL076C 4932.YGL050W 0 0 0 0 0 0 474 474
4932.YBL076C 4932.YER052C 50 0 0 191 0 0 133 276
4932.YBL076C 4932.YGL009C 0 0 0 95 0 0 311 349
4932.YBL076C 4932.YLR146C 0 0 0 173 0 0 0 173
4932.YBL076C 4932.YGR034W 147 0 0 98 0 0 192 324
4932.YBL076C 4932.YOR133W 102 0 0 532 0 0 177 624
4932.YBL076C 4932.YNL085W 0 0 0 133 60 0 0 150
4932.YBL076C 4932.YGR162W 0 0 0 173 0 0 108 231
4932.YBL076C 4932.YJL063C 99 0 0 143 0 0 90 235
4932.YBL076C 4932.YJR045C 0 0 0 137 56 0 92 195
4932.YBL076C 4932.YGL245W 63 0 0 920 867 0 915 999
4932.YBL076C 4932.YDL083C 59 0 0 266 0 0 246 434
4932.YBL076C 4932.YDR268W 154 0 0 117 0 0 900 919
4932.YBL076C 4932.YNL118C 135 0 0 77 58 0 49 189
4932.YBL076C 4932.YJR105W 63 0 0 51 0 0 424 443
4932.YBL076C 4932.YDR450W 48 0 0 96 0 0 253 301
4932.YBL076C 4932.YJL102W 102 0 0 117 0 0 133 252
4932.YBL076C 4932.YGR210C 145 0 0 79 0 0 74 207
4932.YBL076C 4932.YPR069C 0 0 0 243 0 0 0 243
4932.YBL076C 4932.YJL177W 145 0 0 143 0 0 75 263
4932.YBL076C 4932.YEL009C 0 0 0 0 59 0 234 249
4932.YBL076C 4932.YJL088W 0 0 0 0 0 0 224 224
4932.YBL076C 4932.YER078C 138 0 0 53 107 0 130 280
4932.YBL076C 4932.YLR075W 59 0 0 114 0 0 298 363
4932.YBL076C 4932.YBR202W 0 0 0 0 0 0 627 627
4932.YBL076C 4932.YDR395W 0 0 0 608 0 0 0 608
4932.YBL076C 4932.YDR087C 0 0 0 167 0 0 0 167
4932.YBL076C 4932.YDR237W 138 0 0 95 0 0 123 256
4932.YBL076C 4932.YDR408C 173 0 0 79 0 0 71 230
4932.YBL076C 4932.YBR123C 0 0 0 0 765 0 0 765
4932.YBL076C 4932.YHR111W 52 0 0 64 187 0 69 238
4932.YBL076C 4932.YNR033W 51 0 0 95 0 0 249 298
4932.YBL076C 4932.YJL167W 72 0 0 57 0 0 192 231
4932.YBL076C 4932.YBR091C 0 0 0 222 0 0 0 222
4932.YBL076C 4932.YLR058C 0 0 0 55 0 0 237 248
4932.YBL076C 4932.YPL131W 161 0 0 373 0 0 56 460
4932.YBL076C 4932.YJR132W 0 0 0 492 0 0 0 492
4932.YBL076C 4932.YPL029W 0 0 0 73 0 0 339 361
4932.YBL076C 4932.YCR046C 0 0 0 137 0 0 99 189
4932.YBL076C 4932.YDR496C 0 0 0 231 0 0 0 231
4932.YBL076C 4932.YLR028C 154 0 0 137 0 0 45 241
4932.YBL076C 4932.YJR007W 0 0 0 253 0 0 0 253
4932.YBL076C 4932.YLR388W 138 0 0 120 0 0 61 226
4932.YBL076C 4932.YCR024C 0 0 0 257 272 0 936 962
4932.YBL076C 4932.YPR073C 133 0 0 60 0 0 45 153
4932.YBL076C 4932.YGR095C 0 0 0 642 0 0 0 642
4932.YBL076C 4932.YER095W 0 0 0 81 0 0 215 247
4932.YBL076C 4932.YGL135W 0 0 0 133 0 0 192 269
4932.YBL076C 4932.YLR180W 150 0 0 114 0 0 218 359
4932.YBL076C 4932.YLR410W-B 0 0 0 0 0 0 618 618
4932.YBL076C 4932.YNL247W 42 0 0 925 0 0 954 996
4932.YBL076C 4932.YGR267C 146 0 0 53 0 0 0 156
4932.YBL076C 4932.YDL208W 0 0 0 151 0 0 0 151
4932.YBL076C 4932.YIL162W 0 0 0 0 0 0 157 157
4932.YBL076C 4932.YOR206W 0 0 0 239 0 0 47 244
4932.YBL076C 4932.YOL149W 0 0 0 57 0 0 176 190
4932.YBL076C 4932.YBR142W 0 0 0 679 0 0 45 680
4932.YBL076C 4932.YMR113W 146 0 0 57 0 0 0 160
4932.YBL076C 4932.YJR139C 50 0 0 95 60 0 123 196
4932.YBL076C 4932.YHL014C 145 0 0 79 0 0 74 207
4932.YBL076C 4932.YLL034C 0 0 0 173 0 0 128 248
4932.YBL076C 4932.YBL077W 0 0 0 97 0 0 970 971
4932.YBL076C 4932.YOR335C 135 0 0 757 501 0 901 988
4932.YBL076C 4932.YDR353W 0 0 0 55 0 0 195 206
4932.YBL076C 4932.YBR025C 145 0 0 296 0 0 110 417
4932.YBL076C 4932.YPR160W 173 0 0 0 0 0 83 209
4932.YBL076C 4932.YLR234W 153 0 0 48 0 0 309 394
4932.YBL076C 4932.YDL042C 128 0 0 47 100 0 0 186
4932.YBL076C 4932.YEL055C 0 0 0 411 0 0 0 411
4932.YBL076C 4932.YPR132W 94 0 0 198 0 0 376 507
4932.YBL076C 4932.YGR283C 155 0 0 57 0 0 0 169
4932.YBL076C 4932.YJL190C 138 0 0 193 0 0 214 405
4932.YBL076C 4932.YKR071C 0 0 0 57 767 0 0 770
4932.YBL076C 4932.YFR047C 173 0 0 0 0 0 0 173
4932.YBL076C 4932.YHR068W 0 0 0 349 0 0 45 352
4932.YBL076C 4932.YKL029C 164 0 0 97 196 0 0 340
4932.YBL076C 4932.YDL182W 0 0 0 0 0 0 179 179
4932.YBL076C 4932.YGL099W 0 0 0 282 0 0 54 292
4932.YBL076C 4932.YLR376C 0 0 0 0 0 0 254 254
4932.YBL076C 4932.YML009C 0 0 0 0 0 0 554 554
4932.YBL076C 4932.YMR116C 0 0 0 251 0 0 0 251
4932.YBL076C 4932.YPL195W 0 0 0 57 0 0 294 305
4932.YBL076C 4932.YPL111W 0 0 0 0 111 0 239 294
4932.YBL076C 4932.YMR049C 0 0 0 299 0 0 0 299
4932.YBL076C 4932.YDR116C 0 0 0 96 0 0 192 238
4932.YBL076C 4932.YBR101C 59 0 0 53 0 0 134 160
4932.YBL076C 4932.YLR259C 89 0 0 114 82 0 123 263
4932.YBL076C 4932.YGL234W 172 0 0 287 0 0 0 385
4932.YBL076C 4932.YKL009W 0 0 0 112 70 0 181 265
4932.YBL076C 4932.YDR190C 0 0 0 229 111 0 0 285
4932.YBL076C 4932.YBR248C 172 0 0 681 0 0 51 728
4932.YBL076C 4932.YMR061W 0 0 0 95 0 0 108 158
4932.YBL076C 4932.YDR076W 0 0 0 0 0 0 309 309
4932.YBL076C 4932.YDR375C 42 0 0 77 0 0 176 207
4932.YBL076C 4932.YFR052W 0 0 0 56 288 0 56 310
4932.YBL076C 4932.YDL100C 0 0 0 0 614 0 109 641
4932.YBL076C 4932.YLR035C 140 0 0 46 0 0 54 156
4932.YBL076C 4932.YNL329C 0 0 0 0 0 0 307 307
4932.YBL076C 4932.YML056C 135 0 0 208 0 0 113 339
4932.YBL076C 4932.YNL005C 141 0 0 42 0 0 215 297
4932.YBL076C 4932.YER090W 51 0 0 385 128 0 249 566
4932.YBL076C 4932.YPR088C 154 0 0 95 0 0 340 450
4932.YBL076C 4932.YOR176W 169 0 0 50 0 0 0 176
4932.YBL076C 4932.YMR128W 0 0 0 166 59 0 0 182
4932.YBL076C 4932.YDL219W 53 0 0 56 0 0 314 333
4932.YBL076C 4932.YMR207C 0 0 0 49 154 0 54 172
4932.YBL076C 4932.YBR191W 0 0 0 179 0 0 69 203
4932.YBL076C 4932.YNL069C 0 0 0 239 0 0 60 254
4932.YBL076C 4932.YGL111W 0 0 0 256 0 0 0 256
4932.YBL076C 4932.YHR070W 0 0 0 56 0 0 344 354
4932.YBL076C 4932.YHL033C 0 0 0 251 0 0 0 251
4932.YBL076C 4932.YNL163C 102 0 0 117 0 0 133 252
4932.YBL076C 4932.YBR044C 89 0 0 102 82 0 112 243
4932.YBL076C 4932.YJL189W 63 0 0 211 273 0 180 500
4932.YBL076C 4932.YNL088W 146 0 0 147 0 0 355 489
4932.YBL076C 4932.YAR075W 135 0 0 114 0 0 113 260
4932.YBL076C 4932.YHR023W 0 0 0 0 214 0 47 219
4932.YBL076C 4932.YPL090C 0 0 0 253 0 0 52 261
4932.YBL076C 4932.YOL120C 0 0 0 216 96 0 0 261
4932.YBL076C 4932.YLR347C 0 0 0 499 0 0 0 499
4932.YBL076C 4932.YLR222C 0 0 0 191 0 0 0 191
4932.YBL076C 4932.YDR418W 0 0 0 167 0 0 138 251
4932.YBL076C 4932.YGR201C 0 0 0 57 269 0 157 368
4932.YBL076C 4932.YLR126C 0 0 0 0 0 0 342 342
4932.YBL076C 4932.YNL320W 0 0 0 0 0 0 400 400
4932.YBL076C 4932.YMR234W 158 0 0 0 0 0 0 158
4932.YBL076C 4932.YBL093C 0 0 0 0 0 0 237 237
4932.YBL076C 4932.YIL052C 57 0 0 171 0 0 0 185
4932.YBL076C 4932.YMR188C 145 0 0 227 0 0 137 379
4932.YBL076C 4932.YCR003W 49 0 0 0 0 0 191 197
4932.YBL076C 4932.YLR060W 169 0 0 906 847 0 692 995
4932.YBL076C 4932.YJR121W 0 0 0 54 0 0 194 204
4932.YBL076C 4932.YHR038W 0 0 0 77 0 0 538 555
4932.YBL076C 4932.YKL194C 0 0 0 475 0 0 929 961
4932.YBL076C 4932.YDR075W 42 0 0 45 0 0 448 450
4932.YBL076C 4932.YKR031C 119 0 0 46 0 0 137 211
4932.YBL076C 4932.YDR334W 49 0 0 262 0 0 54 278
4932.YBL076C 4932.YBL092W 157 0 0 260 0 0 404 596
4932.YBL076C 4932.Q0105 0 0 0 0 0 0 223 223
4932.YBL076C 4932.YLR367W 138 0 0 169 0 0 214 388
4932.YBL076C 4932.YER165W 0 0 0 184 0 0 81 218
4932.YBL076C 4932.YOL068C 128 0 0 47 100 0 0 186
4932.YBL076C 4932.YNL062C 0 0 0 238 0 0 0 238
4932.YBL076C 4932.YDR301W 0 0 0 190 0 0 62 207
4932.YBL076C 4932.YPL012W 0 0 0 571 0 0 0 571
4932.YBL076C 4932.YGL195W 0 0 0 208 0 0 0 208
4932.YBL076C 4932.YAL016W 0 0 0 56 0 0 555 561
4932.YBL076C 4932.YCL033C 167 0 0 0 0 0 0 167
